project_slug,date,sqft,psf,price,mapping_status,resolved_layout,bedrooms,bathrooms,layout_options,reference_area_sqft,area_diff_sqft,match_rule,mapping_confidence,review_note,evidence_kinds,evidence_urls,evidence_notes
sol_acres,Jul2021,850,1034,880000,matched,2b2b,2,2,2b2b (2b/2ba),850,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B4 at 850 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Jul2021,925,1058,980000,matched,3b2b,3,2,3b2b (3b/2ba),926,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C1 at 926 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Aug2021,570,1176,671000,matched,1b1b,1,1,1b1b (1b/1ba),570,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A2P at 570 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Aug2021,570,1183,675000,matched,1b1b,1,1,1b1b (1b/1ba),570,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A2P at 570 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Aug2021,731,1133,830000,matched,2b2b,2,2,2b2b (2b/2ba),732,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B3 at 732 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Aug2021,925,1053,975000,matched,3b2b,3,2,3b2b (3b/2ba),926,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C1 at 926 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Oct2021,495,1096,543000,matched,1b1b,1,1,1b1b (1b/1ba),495,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A1 at 495 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Oct2021,495,1151,570000,matched,1b1b,1,1,1b1b (1b/1ba),495,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A1 at 495 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Oct2021,613,1075,660000,matched,2b2b,2,2,2b2b (2b/2ba),614,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B1 at 614 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Oct2021,871,1032,900000,matched,2b2b,2,2,2b2b (2b/2ba),872,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B5 at 872 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Nov2021,570,1209,690000,matched,1b1b,1,1,1b1b (1b/1ba),570,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A2P at 570 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Nov2021,710,1110,788888,matched,2b2b,2,2,2b2b (2b/2ba),710,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B2 at 710 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Nov2021,871,1060,925000,matched,2b2b,2,2,2b2b (2b/2ba),872,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B5 at 872 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Dec2021,495,1070,530000,matched,1b1b,1,1,1b1b (1b/1ba),495,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A1 at 495 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Dec2021,495,1086,538000,matched,1b1b,1,1,1b1b (1b/1ba),495,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A1 at 495 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Dec2021,495,1110,550000,matched,1b1b,1,1,1b1b (1b/1ba),495,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A1 at 495 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Dec2021,635,1023,650000,matched,1b1b,1,1,1b1b (1b/1ba),635,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A3P at 635 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Dec2021,710,1104,785000,matched,2b2b,2,2,2b2b (2b/2ba),710,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B2 at 710 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Dec2021,871,1037,905000,matched,2b2b,2,2,2b2b (2b/2ba),872,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B5 at 872 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Jan2022,850,1091,928000,matched,2b2b,2,2,2b2b (2b/2ba),850,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B4 at 850 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Feb2022,570,1191,680000,matched,1b1b,1,1,1b1b (1b/1ba),570,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A2P at 570 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Feb2022,570,1191,680000,matched,1b1b,1,1,1b1b (1b/1ba),570,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A2P at 570 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Feb2022,925,1069,990000,matched,3b2b,3,2,3b2b (3b/2ba),926,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C1 at 926 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Mar2022,871,1058,923000,matched,2b2b,2,2,2b2b (2b/2ba),872,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B5 at 872 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Apr2022,570,1183,675000,matched,1b1b,1,1,1b1b (1b/1ba),570,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A2P at 570 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Apr2022,731,1092,800000,matched,2b2b,2,2,2b2b (2b/2ba),732,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B3 at 732 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Apr2022,710,1154,820000,matched,2b2b,2,2,2b2b (2b/2ba),710,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B2 at 710 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Apr2022,731,1144,838000,matched,2b2b,2,2,2b2b (2b/2ba),732,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B3 at 732 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Apr2022,731,1147,840000,matched,2b2b,2,2,2b2b (2b/2ba),732,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B3 at 732 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Apr2022,731,1174,860000,matched,2b2b,2,2,2b2b (2b/2ba),732,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B3 at 732 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Apr2022,850,1070,910000,matched,2b2b,2,2,2b2b (2b/2ba),850,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B4 at 850 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,May2022,495,1090,540000,matched,1b1b,1,1,1b1b (1b/1ba),495,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A1 at 495 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Jun2022,495,1221,605000,matched,1b1b,1,1,1b1b (1b/1ba),495,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A1 at 495 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Jul2022,925,1111,1028888,matched,3b2b,3,2,3b2b (3b/2ba),926,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C1 at 926 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Aug2022,570,1174,670000,matched,1b1b,1,1,1b1b (1b/1ba),570,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A2P at 570 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Aug2022,871,1133,988000,matched,2b2b,2,2,2b2b (2b/2ba),872,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B5 at 872 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Aug2022,925,1139,1055000,matched,3b2b,3,2,3b2b (3b/2ba),926,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C1 at 926 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Sep2022,570,1174,670000,matched,1b1b,1,1,1b1b (1b/1ba),570,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A2P at 570 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Sep2022,925,1215,1125000,matched,3b2b,3,2,3b2b (3b/2ba),926,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C1 at 926 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Oct2022,925,1091,1010000,matched,3b2b,3,2,3b2b (3b/2ba),926,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C1 at 926 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Nov2022,570,1218,695000,matched,1b1b,1,1,1b1b (1b/1ba),570,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A2P at 570 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Nov2022,570,1227,700000,matched,1b1b,1,1,1b1b (1b/1ba),570,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A2P at 570 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Dec2022,850,1117,950000,matched,2b2b,2,2,2b2b (2b/2ba),850,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B4 at 850 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Dec2022,871,1192,1040000,matched,2b2b,2,2,2b2b (2b/2ba),872,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B5 at 872 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Mar2023,710,1252,890000,matched,2b2b,2,2,2b2b (2b/2ba),710,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B2 at 710 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Mar2023,710,1396,992000,matched,2b2b,2,2,2b2b (2b/2ba),710,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B2 at 710 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Mar2023,871,1307,1139889,matched,2b2b,2,2,2b2b (2b/2ba),872,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B5 at 872 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Mar2023,979,1235,1210000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
sol_acres,Mar2023,1173,1397,1640000,matched,4b3b,4,3,4b3b (4b/3ba),1173,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE D2 at 1173 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
sol_acres,Mar2023,1173,1406,1650000,matched,4b3b,4,3,4b3b (4b/3ba),1173,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Sol Acres/Sol Acres (EC) Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE D2 at 1173 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
