project_slug,date,sqft,psf,price,mapping_status,resolved_layout,bedrooms,bathrooms,layout_options,reference_area_sqft,area_diff_sqft,match_rule,mapping_confidence,review_note,evidence_kinds,evidence_urls,evidence_notes
margaret_ville,Jul2025,968,2219,2150000,matched,3b2b,3,2,3b2b (3b/2ba),969,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C2 at 969 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Jul2025,1184,2212,2620000,matched,4b3b,4,3,4b3b (4b/3ba),1184,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE D1 at 1184 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Jun2025,968,2239,2170000,matched,3b2b,3,2,3b2b (3b/2ba),969,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C2 at 969 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,May2025,527,2043,1078000,matched,1b1b,1,1,1b1b (1b/1ba),527,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A2 at 527 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Apr2025,828,2157,1788000,matched,2b2b,2,2,2b2b (2b/2ba),829,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B3 at 829 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Apr2025,656,2116,1390000,matched,2b2b,2,2,2b2b (2b/2ba),657,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B1 at 657 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Mar2025,462,2225,1030000,matched,1b1b,1,1,1b1b (1b/1ba),463,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A1 at 463 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Mar2025,1184,2195,2600000,matched,4b3b,4,3,4b3b (4b/3ba),1184,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE D1 at 1184 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Mar2025,914,2240,2050000,matched,3b2b,3,2,3b2b (3b/2ba),915,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C1 at 915 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Mar2025,656,2100,1378888,matched,2b2b,2,2,2b2b (2b/2ba),657,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B1 at 657 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Feb2025,968,2322,2250000,matched,3b2b,3,2,3b2b (3b/2ba),969,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C2 at 969 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Jan2025,968,2206,2138000,matched,3b2b,3,2,3b2b (3b/2ba),969,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C2 at 969 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Jan2025,1184,2203,2608888,matched,4b3b,4,3,4b3b (4b/3ba),1184,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE D1 at 1184 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Jan2025,656,2132,1400000,matched,2b2b,2,2,2b2b (2b/2ba),657,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B1 at 657 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Dec2024,656,2162,1420000,matched,2b2b,2,2,2b2b (2b/2ba),657,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B1 at 657 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Dec2024,527,2254,1188888,matched,1b1b,1,1,1b1b (1b/1ba),527,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A2 at 527 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Dec2024,914,2172,1988000,matched,3b2b,3,2,3b2b (3b/2ba),915,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C1 at 915 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Nov2024,968,2276,2205000,matched,3b2b,3,2,3b2b (3b/2ba),969,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C2 at 969 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Sep2024,656,2130,1398888,matched,2b2b,2,2,2b2b (2b/2ba),657,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B1 at 657 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Sep2024,828,2205,1828000,matched,2b2b,2,2,2b2b (2b/2ba),829,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B3 at 829 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Aug2024,699,2243,1570000,matched,2b2b,2,2,2b2b (2b/2ba),700,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B2 at 700 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Aug2024,828,2201,1825000,matched,2b2b,2,2,2b2b (2b/2ba),829,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B3 at 829 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Aug2024,656,2101,1380000,matched,2b2b,2,2,2b2b (2b/2ba),657,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B1 at 657 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Aug2024,968,2104,2038888,matched,3b2b,3,2,3b2b (3b/2ba),969,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C2 at 969 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Aug2024,527,2057,1085000,matched,1b1b,1,1,1b1b (1b/1ba),527,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A2 at 527 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Aug2024,828,2195,1820000,matched,2b2b,2,2,2b2b (2b/2ba),829,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B3 at 829 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Jun2024,828,2232,1850000,matched,2b2b,2,2,2b2b (2b/2ba),829,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B3 at 829 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,May2024,527,2123,1120000,matched,1b1b,1,1,1b1b (1b/1ba),527,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A2 at 527 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Apr2024,914,2185,2000000,matched,3b2b,3,2,3b2b (3b/2ba),915,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C1 at 915 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Apr2024,914,2098,1920000,matched,3b2b,3,2,3b2b (3b/2ba),915,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C1 at 915 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Apr2024,1184,2179,2580000,matched,4b3b,4,3,4b3b (4b/3ba),1184,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE D1 at 1184 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Mar2024,1184,2203,2608888,matched,4b3b,4,3,4b3b (4b/3ba),1184,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE D1 at 1184 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Jan2024,914,1972,1805000,matched,3b2b,3,2,3b2b (3b/2ba),915,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C1 at 915 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Jan2024,1184,2119,2510000,matched,4b3b,4,3,4b3b (4b/3ba),1184,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE D1 at 1184 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Dec2023,1184,2185,2588000,matched,4b3b,4,3,4b3b (4b/3ba),1184,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE D1 at 1184 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Dec2023,699,2229,1560000,matched,2b2b,2,2,2b2b (2b/2ba),700,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B2 at 700 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Nov2023,1184,2136,2530000,matched,4b3b,4,3,4b3b (4b/3ba),1184,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE D1 at 1184 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Oct2023,968,2062,1998000,matched,3b2b,3,2,3b2b (3b/2ba),969,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C2 at 969 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Oct2023,462,2395,1108888,matched,1b1b,1,1,1b1b (1b/1ba),463,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A1 at 463 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Sep2023,914,2273,2080000,matched,3b2b,3,2,3b2b (3b/2ba),915,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C1 at 915 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Sep2023,968,2157,2090000,matched,3b2b,3,2,3b2b (3b/2ba),969,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C2 at 969 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Aug2023,527,2208,1165000,matched,1b1b,1,1,1b1b (1b/1ba),527,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A2 at 527 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Aug2023,462,2307,1068000,matched,1b1b,1,1,1b1b (1b/1ba),463,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A1 at 463 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Aug2023,1184,2195,2600000,matched,4b3b,4,3,4b3b (4b/3ba),1184,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE D1 at 1184 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Aug2023,462,2160,1000000,matched,1b1b,1,1,1b1b (1b/1ba),463,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A1 at 463 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Jul2023,462,2257,1045000,matched,1b1b,1,1,1b1b (1b/1ba),463,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A1 at 463 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Jun2023,968,1935,1875000,matched,3b2b,3,2,3b2b (3b/2ba),969,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C2 at 969 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,May2023,828,2241,1858000,matched,2b2b,2,2,2b2b (2b/2ba),829,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B3 at 829 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Apr2023,527,2184,1152000,matched,1b1b,1,1,1b1b (1b/1ba),527,0,exact_area,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A2 at 527 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,Apr2023,656,2086,1370000,matched,2b2b,2,2,2b2b (2b/2ba),657,1,nearest_1sqft,medium,,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE B1 at 657 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
